id_client;sexe;date_naissance;enfant_conduite_accompagne;nombre_enfants;revenus;usage_vehicule;type_vehicule;est_rouge;points_perdus;age_vehicule;type_conduite;date_demande;etat_dossier;formule;tarif_devis
195551579;F;1959-03-31;0;0;59961;Commercial;Panel Truck;yes;4;1.0;Highly Urban/ Urban;2022-04-01 19:14:49;complet;dev_express;275.01
119377306;M;2003-01-30;0;0;46420;Private;z_SUV;no;0;1.0;Highly Urban/ Urban;2022-01-07 22:44:04;complet;dev_premium;323.42
156257492;F;1962-12-15;0;2;127504;Private;z_SUV;no;3;14.0;Highly Urban/ Urban;2022-05-06 19:34:02;complet;dev_integral;298.08
672049450;M;2006-03-18;0;0;97713;Private;Van;yes;2;9.0;Highly Urban/ Urban;2022-05-26 22:28:41;complet;dev_premium;512.09
409866880;M;1959-03-04;0;3;0;Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;2022-03-09 14:05:41;complet;dev_integral;338.79
357800314;M;1966-09-28;1;2;61798;Private;Van;no;3;10.0;Highly Urban/ Urban;2022-02-04 19:11:57;complet;dev_integral;307.64
69206496;M;1956-12-29;0;2;98128;Commercial;Minivan;no;3;9.0;z_Highly Rural/ Rural;2022-03-30 17:53:06;complet;dev_express;268.49
295796026;M;1969-11-13;0;0;31269;Private;Minivan;yes;0;1.0;z_Highly Rural/ Rural;2022-01-05 01:49:38;complet;dev_integral;305.91
7884893;M;1959-10-07;0;0;56447;Commercial;Minivan;yes;0;8.0;Highly Urban/ Urban;2022-03-13 10:35:02;complet;dev_express;254.43
576805641;M;1957-01-13;0;1;0;Commercial;z_SUV;no;0;12.0;z_Highly Rural/ Rural;2022-04-13 11:44:32;complet;dev_integral;305.09
764869450;M;1956-01-31;0;3;113486;Private;Minivan;no;1;14.0;Highly Urban/ Urban;2022-05-03 02:56:46;complet;dev_express;276.8
459294600;F;1950-06-21;0;0;76778;Private;z_SUV;no;5;5.0;Highly Urban/ Urban;2022-03-10 06:59:20;complet;dev_express;250.81
526733042;M;1994-11-26;0;0;109258;Commercial;z_SUV;no;0;8.0;Highly Urban/ Urban;2022-03-19 08:30:16;complet;dev_integral;332.19
929031390;M;2020-04-30;1;1;23048;Commercial;Pickup;no;3;9.0;Highly Urban/ Urban;2022-05-12 21:36:25;complet;dev_integral;316.7
959710460;M;1950-07-30;0;0;36504;Private;z_SUV;no;4;3.0;Highly Urban/ Urban;2022-04-19 01:39:33;complet;dev_express;260.09
372087945;F;1995-09-12;0;0;56946;Private;Minivan;yes;0;20.0;Highly Urban/ Urban;2022-03-09 04:34:25;complet;dev_express;254.94
651130544;M;1967-05-18;0;0;217967;Commercial;Panel Truck;yes;1;9.0;Highly Urban/ Urban;2022-03-30 06:16:31;complet;dev_integral;286.45
699407099;M;1985-05-07;0;0;37694;Private;Pickup;no;2;6.0;Highly Urban/ Urban;2022-01-17 09:47:19;complet;dev_integral;331.26
320947832;F;1971-01-31;0;1;34512;Commercial;Pickup;no;7;1.0;Highly Urban/ Urban;2022-04-14 13:13:38;complet;dev_express;253.37
833029532;M;1964-05-24;0;0;0;Private;Sports Car;no;1;8.0;Highly Urban/ Urban;2022-04-07 23:39:14;complet;dev_premium;347.46
632654621;F;1995-10-25;0;0;60349;Private;Sports Car;yes;1;10.0;Highly Urban/ Urban;2022-01-26 06:42:00;complet;dev_integral;337.92
595361871;M;2007-03-24;0;2;114506;Private;Minivan;no;2;16.0;Highly Urban/ Urban;2022-01-26 18:39:10;complet;dev_integral;292.17
899077689;F;1982-07-06;0;0;100888;Private;z_SUV;no;2;11.0;Highly Urban/ Urban;2022-03-15 15:42:25;complet;dev_integral;337.34
504487073;F;1969-10-19;0;0;93064;Private;z_SUV;yes;0;17.0;Highly Urban/ Urban;2022-05-30 14:54:36;complet;dev_integral;328.65
617024306;M;2017-01-09;2;3;0;Commercial;Pickup;yes;2;1.0;Highly Urban/ Urban;2022-04-09 00:17:26;complet;dev_express;256.95
683103279;F;1976-02-08;0;0;35133;Private;Minivan;yes;0;8.0;Highly Urban/ Urban;2022-05-21 17:50:08;complet;dev_premium;399.65
88969532;M;2015-11-08;0;3;92951;Commercial;Pickup;yes;0;10.0;Highly Urban/ Urban;2022-01-01 05:44:52;complet;dev_integral;331.51
833179867;M;1932-01-11;0;0;90015;Private;z_SUV;no;2;15.0;Highly Urban/ Urban;2022-02-24 00:48:26;complet;dev_express;257.68
681505223;F;1996-10-04;0;0;134646;Private;Pickup;no;2;10.0;Highly Urban/ Urban;2022-01-12 00:48:43;complet;dev_integral;333.35
581675209;M;1952-04-30;1;2;18631;Private;Sports Car;no;0;1.0;Highly Urban/ Urban;2022-01-14 11:52:33;complet;dev_integral;332.58
307275145;F;1963-11-26;0;3;17839;Commercial;Pickup;no;1;7.0;z_Highly Rural/ Rural;2022-02-02 05:11:47;complet;dev_integral;306.9
802236621;M;1974-01-15;0;0;75614;Private;Minivan;yes;2;14.0;Highly Urban/ Urban;2022-04-10 20:24:17;complet;dev_integral;323.6
333169593;M;2009-03-25;0;0;76916;Private;z_SUV;no;4;5.0;Highly Urban/ Urban;2022-05-28 19:58:48;complet;dev_integral;314.26
900677342;M;1988-08-12;0;0;55659;Commercial;Minivan;yes;1;1.0;Highly Urban/ Urban;2022-05-19 06:35:00;complet;dev_integral;334.21
277664335;F;1972-09-05;0;0;65529;Private;Minivan;yes;0;9.0;Highly Urban/ Urban;2022-03-05 18:04:15;complet;dev_integral;295.46
761425152;M;1953-06-01;0;0;66026;Commercial;Pickup;no;3;16.0;Highly Urban/ Urban;2022-01-04 08:53:31;complet;dev_express;276.21
681971608;M;1995-11-11;0;0;57615;Commercial;Van;yes;2;9.0;Highly Urban/ Urban;2022-04-23 00:38:02;complet;dev_integral;296.96
3136701;M;1953-12-24;0;0;45085;Private;z_SUV;no;2;16.0;Highly Urban/ Urban;2022-01-19 08:22:21;complet;dev_integral;315.02
298972738;M;1963-08-30;0;0;51402;Commercial;Pickup;no;0;19.0;Highly Urban/ Urban;2022-05-14 21:13:43;complet;dev_integral;281.77
346268781;M;1958-05-25;0;0;55693;Commercial;Pickup;no;4;4.0;Highly Urban/ Urban;2022-02-22 09:35:11;complet;dev_integral;325.17
210586185;F;1994-05-29;0;0;88392;Commercial;Panel Truck;no;0;17.0;Highly Urban/ Urban;2022-02-24 12:40:25;complet;dev_integral;312.46
533429603;M;1959-07-25;0;1;;Commercial;Panel Truck;no;0;12.0;Highly Urban/ Urban;2022-05-26 12:01:30;complet;dev_express;282.02
387872327;F;1982-06-20;0;2;102658;Commercial;z_SUV;no;1;1.0;z_Highly Rural/ Rural;2022-01-14 18:54:04;complet;dev_integral;294.0
541204921;M;1959-11-09;0;0;73872;Private;Minivan;no;1;16.0;z_Highly Rural/ Rural;2022-01-06 06:03:12;complet;dev_premium;490.24
714146144;F;2017-11-06;2;2;89240;Private;z_SUV;no;3;22.0;Highly Urban/ Urban;2022-01-21 20:55:41;complet;dev_integral;285.14
31185701;M;1978-07-29;0;0;174806;Private;Minivan;yes;2;12.0;Highly Urban/ Urban;2022-04-12 15:22:58;complet;dev_integral;294.05
654016315;M;1973-08-12;0;0;189373;Private;Minivan;no;1;15.0;Highly Urban/ Urban;2022-01-05 05:59:38;complet;dev_premium;418.4
883839245;M;1960-04-24;0;0;8585;Commercial;Pickup;no;1;11.0;Highly Urban/ Urban;2022-01-10 06:19:10;complet;dev_integral;330.24
751270923;F;1961-11-13;0;0;65268;Commercial;Minivan;no;0;1.0;z_Highly Rural/ Rural;2022-04-08 06:27:39;complet;dev_premium;336.67
621566024;M;1961-12-29;0;0;88233;Private;Pickup;yes;3;15.0;Highly Urban/ Urban;2022-03-30 15:14:49;complet;dev_integral;280.3
877963843;M;1945-10-22;0;0;60829;Commercial;Panel Truck;yes;0;16.0;Highly Urban/ Urban;2022-04-12 05:10:45;complet;dev_express;281.71
702221350;F;1942-06-30;0;0;68958;Private;Minivan;yes;1;1.0;Highly Urban/ Urban;2022-03-15 08:34:32;complet;dev_integral;319.4
582259166;F;1941-05-22;0;2;9785;Private;z_SUV;no;4;1.0;Highly Urban/ Urban;2022-03-12 10:18:18;complet;dev_integral;320.97
269708952;M;1959-02-07;0;0;59603;Commercial;Pickup;no;1;17.0;Highly Urban/ Urban;2022-03-14 14:38:44;complet;dev_integral;282.49
588735599;M;1938-01-29;0;2;42393;Commercial;Van;yes;0;13.0;Highly Urban/ Urban;2022-01-09 22:09:48;complet;dev_integral;324.04
466393960;M;1968-05-07;0;0;;Commercial;z_SUV;no;1;7.0;Highly Urban/ Urban;2022-02-27 16:55:05;complet;dev_express;274.5
863684199;F;1954-10-21;1;2;10359;Private;z_SUV;no;0;10.0;Highly Urban/ Urban;2022-02-02 08:14:17;complet;dev_premium;470.02
833854179;M;1954-04-20;0;0;79951;Commercial;Sports Car;no;0;1.0;Highly Urban/ Urban;2022-03-06 16:17:43;complet;dev_express;281.61
490269648;M;1966-09-10;0;0;50112;Private;Minivan;yes;0;12.0;Highly Urban/ Urban;2022-01-06 06:25:05;complet;dev_express;256.21
845296243;F;1987-08-10;0;0;10951;Private;z_SUV;no;0;9.0;Highly Urban/ Urban;2022-04-03 02:20:45;complet;dev_integral;323.83
842349966;F;1963-10-24;0;3;139801;Private;Minivan;no;0;10.0;Highly Urban/ Urban;2022-04-30 23:07:19;complet;dev_integral;280.43
585866711;M;1939-01-30;0;0;93474;Private;Pickup;no;0;13.0;Highly Urban/ Urban;2022-03-19 17:09:26;complet;dev_integral;301.77
672745912;F;1936-03-01;0;0;41301;Private;Minivan;yes;0;9.0;z_Highly Rural/ Rural;2022-01-24 05:53:36;complet;dev_express;279.89
588766853;F;1963-05-02;0;3;6607;Private;Minivan;yes;0;1.0;Highly Urban/ Urban;2022-02-23 04:42:44;complet;dev_integral;302.72
543547880;M;1961-01-13;0;3;0;Commercial;Sports Car;no;7;8.0;Highly Urban/ Urban;2022-05-17 10:24:02;complet;dev_integral;287.79
873076961;F;1997-07-26;0;0;;Private;Van;no;4;1.0;Highly Urban/ Urban;2022-03-06 00:45:00;complet;dev_express;263.5
431450641;F;2011-12-05;0;0;4716;Private;Pickup;no;1;1.0;Highly Urban/ Urban;2022-03-13 16:07:01;complet;dev_integral;329.81
319577550;M;2019-01-26;0;3;;Commercial;z_SUV;no;0;10.0;Highly Urban/ Urban;2022-02-10 20:24:01;complet;dev_premium;455.8
213470988;F;1957-11-21;0;0;;Private;z_SUV;no;0;16.0;Highly Urban/ Urban;2022-01-16 04:07:39;complet;dev_integral;312.48
478592104;M;1969-08-22;0;0;33087;Commercial;Panel Truck;yes;6;11.0;Highly Urban/ Urban;2022-05-19 17:14:19;complet;dev_express;258.64
120982530;M;1950-05-26;0;2;182620;Private;z_SUV;no;2;18.0;Highly Urban/ Urban;2022-04-18 02:22:39;complet;dev_express;257.61
398088595;M;1959-06-07;0;2;11677;Commercial;z_SUV;no;2;5.0;z_Highly Rural/ Rural;2022-01-13 09:31:06;complet;dev_integral;323.83
916886261;M;1973-07-21;0;0;61441;Commercial;Panel Truck;yes;0;1.0;Highly Urban/ Urban;2022-05-28 06:19:28;complet;dev_integral;328.2
982415908;F;1977-11-19;0;0;71869;Commercial;Panel Truck;yes;0;15.0;Highly Urban/ Urban;2022-03-28 01:51:32;complet;dev_express;266.46
233696411;F;1943-05-01;0;2;47937;Private;Minivan;no;1;3.0;Highly Urban/ Urban;2022-03-15 17:21:56;complet;dev_integral;303.43
890494842;M;1963-05-19;0;3;0;Private;Pickup;yes;0;7.0;Highly Urban/ Urban;2022-03-10 08:41:18;complet;dev_integral;309.28
613258442;M;1950-08-25;0;2;71600;Private;z_SUV;no;4;5.0;z_Highly Rural/ Rural;2022-01-20 06:27:49;complet;dev_express;255.36
667450590;F;1964-02-23;0;0;61105;Private;Minivan;yes;0;22.0;Highly Urban/ Urban;2022-04-09 17:10:50;complet;dev_integral;305.89
477432531;M;1994-04-18;0;0;99175;Commercial;Pickup;no;1;21.0;Highly Urban/ Urban;2022-03-05 15:27:58;complet;dev_premium;421.62
110229597;M;2011-08-05;1;3;88137;Commercial;Van;yes;0;14.0;Highly Urban/ Urban;2022-04-09 10:34:21;complet;dev_premium;438.48
164287398;F;1965-10-16;3;3;36436;Private;Pickup;no;5;1.0;Highly Urban/ Urban;2022-02-16 13:50:18;complet;dev_integral;292.43
35225506;M;1947-10-11;0;3;17949;Commercial;Minivan;yes;6;10.0;Highly Urban/ Urban;2022-04-06 17:34:06;complet;dev_integral;334.86
689906306;F;1957-03-25;0;0;87083;Private;Van;no;4;11.0;Highly Urban/ Urban;2022-03-23 08:12:42;complet;dev_express;278.74
849635969;F;1950-06-25;0;2;30415;Private;z_SUV;no;3;1.0;Highly Urban/ Urban;2022-01-25 03:27:59;complet;dev_express;284.85
862235931;F;2000-11-26;0;4;0;Commercial;z_SUV;no;1;7.0;Highly Urban/ Urban;2022-01-21 09:35:42;complet;dev_express;267.59
669026566;M;1955-02-04;0;2;141177;Private;Minivan;no;8;15.0;Highly Urban/ Urban;2022-01-27 16:51:34;complet;dev_integral;339.19
225153231;M;1947-06-23;0;4;0;Commercial;z_SUV;no;9;1.0;Highly Urban/ Urban;2022-04-22 14:21:01;complet;dev_integral;331.67
234402670;M;1956-12-03;0;0;111343;Private;z_SUV;no;0;17.0;Highly Urban/ Urban;2022-03-13 23:40:09;complet;dev_express;278.65
370978438;F;1963-05-13;0;0;176648;Commercial;Van;no;4;8.0;Highly Urban/ Urban;2022-01-15 03:03:13;complet;dev_premium;382.01
278452834;F;2022-04-27;0;0;;Private;Minivan;no;3;15.0;Highly Urban/ Urban;2022-02-24 23:09:42;complet;dev_express;280.02
55524164;F;1965-12-30;0;0;99424;Private;Minivan;no;0;1.0;Highly Urban/ Urban;2022-03-27 17:51:21;complet;dev_integral;321.62
637927739;M;1962-12-05;0;0;49856;Commercial;Van;yes;0;10.0;Highly Urban/ Urban;2022-04-02 07:37:34;complet;dev_express;281.2
688694531;F;2001-07-30;0;0;36273;Private;Minivan;yes;1;1.0;Highly Urban/ Urban;2022-02-18 07:19:11;complet;dev_integral;284.75
967096094;M;1945-11-07;3;3;60589;Private;z_SUV;no;2;7.0;Highly Urban/ Urban;2022-04-17 09:27:32;complet;dev_integral;295.72
87335150;F;1983-08-04;0;0;28207;Commercial;Pickup;no;3;;z_Highly Rural/ Rural;2022-05-20 03:29:57;complet;dev_express;275.46
401624808;F;2009-01-05;0;0;13077;Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;2022-01-29 23:20:08;complet;dev_integral;309.15
934611742;M;1981-12-19;0;0;;Private;z_SUV;no;3;7.0;Highly Urban/ Urban;2022-05-01 19:40:24;complet;dev_express;261.44
75962232;M;2006-12-23;0;0;0;Private;z_SUV;no;4;1.0;Highly Urban/ Urban;2022-05-02 20:32:10;complet;dev_premium;428.95
853147285;F;1961-02-14;0;0;92192;Commercial;Van;yes;4;17.0;Highly Urban/ Urban;2022-04-22 21:23:09;complet;dev_express;271.35
886732326;M;1956-09-20;0;0;77658;Private;z_SUV;no;7;18.0;Highly Urban/ Urban;2022-01-24 10:55:05;complet;dev_integral;299.34
228483753;M;2007-04-24;0;0;172109;Private;Pickup;no;0;9.0;Highly Urban/ Urban;2022-02-23 01:41:54;complet;dev_premium;504.5
385007994;F;1961-07-17;0;0;67399;Commercial;Van;yes;4;1.0;Highly Urban/ Urban;2022-05-22 10:59:54;complet;dev_premium;441.6
868843430;F;1978-07-04;1;1;24498;Private;z_SUV;no;0;1.0;Highly Urban/ Urban;2022-03-17 14:31:47;complet;dev_vip;969.98
142700967;F;2011-12-13;0;0;95152;Commercial;Panel Truck;yes;0;10.0;Highly Urban/ Urban;2022-04-04 00:54:06;complet;dev_express;265.11
704518517;M;2001-05-24;0;0;23672;Private;Minivan;no;4;4.0;z_Highly Rural/ Rural;2022-05-01 00:26:22;complet;dev_integral;311.29
139477422;F;1936-10-04;0;2;24469;Commercial;Panel Truck;yes;4;6.0;Highly Urban/ Urban;2022-05-02 17:11:53;complet;dev_integral;294.9
414075321;F;1997-11-23;1;1;115960;Commercial;Pickup;no;0;7.0;z_Highly Rural/ Rural;2022-03-28 12:11:58;complet;dev_integral;292.67
606846426;F;1981-04-19;0;0;174993;Commercial;Panel Truck;yes;1;12.0;Highly Urban/ Urban;2022-05-19 17:35:59;complet;dev_integral;305.81
375690054;M;1969-08-18;0;0;27652;Private;Van;no;0;6.0;Highly Urban/ Urban;2022-05-14 09:17:35;complet;dev_express;271.75
211999932;F;1942-09-06;0;1;126762;Private;z_SUV;no;0;13.0;Highly Urban/ Urban;2022-05-06 04:55:07;complet;dev_premium;519.64
153772160;M;1964-06-18;0;0;41952;Commercial;Pickup;no;2;10.0;Highly Urban/ Urban;2022-04-25 02:13:33;complet;dev_premium;417.59
689058670;F;1991-09-08;0;0;49564;Private;z_SUV;no;6;13.0;Highly Urban/ Urban;2022-03-18 15:22:24;complet;dev_premium;493.33
965145602;F;1985-11-02;0;0;213892;Private;Minivan;no;0;17.0;Highly Urban/ Urban;2022-04-15 20:51:21;complet;dev_integral;310.21
191463960;F;1955-09-03;0;0;145319;Commercial;Pickup;no;0;9.0;Highly Urban/ Urban;2022-01-20 21:33:08;complet;dev_premium;413.23
551754915;F;2008-12-21;0;0;;Commercial;z_SUV;no;4;9.0;Highly Urban/ Urban;2022-03-14 05:31:29;complet;dev_vip;753.67
808472993;M;1933-08-25;0;0;50593;Private;Sports Car;no;3;12.0;Highly Urban/ Urban;2022-01-08 07:30:41;complet;dev_express;255.94
251910175;F;1946-12-29;0;3;0;Private;Sports Car;no;0;6.0;Highly Urban/ Urban;2022-04-21 14:09:28;complet;dev_integral;282.63
915078478;F;1936-09-14;0;0;49657;Private;z_SUV;no;4;;Highly Urban/ Urban;2022-02-19 17:32:43;complet;dev_premium;526.21
319310046;M;1935-04-21;0;1;51120;Commercial;Panel Truck;yes;2;8.0;Highly Urban/ Urban;2022-04-04 09:50:44;complet;dev_integral;312.94
924192681;M;1983-08-30;1;2;110007;Private;z_SUV;no;4;6.0;z_Highly Rural/ Rural;2022-01-17 08:07:21;complet;dev_premium;351.31
691605714;F;1982-08-17;0;0;197493;Commercial;Panel Truck;no;5;12.0;Highly Urban/ Urban;2022-01-14 22:35:27;complet;dev_express;276.85
770698930;M;1965-11-04;0;0;135523;Commercial;Van;no;4;13.0;Highly Urban/ Urban;2022-02-01 10:47:01;complet;dev_integral;313.81
527087402;F;1961-05-31;0;0;55447;Private;z_SUV;no;0;1.0;Highly Urban/ Urban;2022-04-03 06:07:12;complet;dev_integral;333.26
880652778;F;1960-12-16;0;0;36751;Private;Minivan;no;5;15.0;z_Highly Rural/ Rural;2022-02-25 19:43:51;complet;dev_integral;328.6
104793760;M;2013-09-03;2;3;15385;Private;z_SUV;no;0;5.0;Highly Urban/ Urban;2022-05-14 23:10:17;complet;dev_express;252.66
752768207;M;1979-11-15;0;0;21484;Private;Pickup;no;2;1.0;Highly Urban/ Urban;2022-02-01 20:17:14;complet;dev_express;252.73
871732998;F;2016-02-20;0;0;176866;Private;Minivan;yes;1;16.0;Highly Urban/ Urban;2022-02-09 10:27:00;complet;dev_premium;442.23
462280428;M;1943-09-27;0;4;72641;Private;Pickup;yes;3;9.0;Highly Urban/ Urban;2022-01-13 10:00:28;complet;dev_integral;338.73
192744071;M;1972-09-11;0;0;62483;Private;z_SUV;no;0;8.0;Highly Urban/ Urban;2022-05-14 03:38:14;complet;dev_express;272.11
37965490;F;1968-09-22;0;0;75386;Private;z_SUV;no;3;;Highly Urban/ Urban;2022-01-27 11:04:39;complet;dev_premium;479.68
686481815;M;1974-12-30;0;0;58251;Commercial;Van;no;0;7.0;Highly Urban/ Urban;2022-01-03 08:30:44;complet;dev_integral;336.85
371800250;M;1941-03-26;0;0;0;Commercial;Pickup;no;4;7.0;Highly Urban/ Urban;2022-03-26 11:54:31;complet;dev_integral;323.63
412642631;F;1933-04-30;0;2;29754;Private;Minivan;no;0;10.0;Highly Urban/ Urban;2022-03-07 22:55:06;complet;dev_integral;335.82
737945954;M;1960-09-01;0;0;23290;Commercial;z_SUV;no;0;7.0;Highly Urban/ Urban;2022-03-01 05:37:07;complet;dev_integral;288.15
962250631;M;1957-08-07;0;0;78458;Commercial;z_SUV;yes;0;13.0;Highly Urban/ Urban;2022-05-04 07:09:25;complet;dev_integral;332.89
825220621;F;2012-12-19;0;0;51116;Commercial;z_SUV;no;0;12.0;Highly Urban/ Urban;2022-02-04 19:41:35;complet;dev_express;270.04
715263455;M;1935-08-15;0;0;40277;Commercial;Pickup;yes;6;9.0;Highly Urban/ Urban;2022-04-26 10:16:38;complet;dev_premium;399.83
440484436;F;1969-12-15;0;0;92106;Private;Minivan;no;1;7.0;Highly Urban/ Urban;2022-01-02 05:31:09;complet;dev_integral;303.4
219393180;M;1963-10-20;0;0;126747;Private;Minivan;no;7;22.0;Highly Urban/ Urban;2022-03-26 09:04:08;complet;dev_integral;331.22
983673321;M;1969-12-14;0;0;23670;Private;Van;yes;3;1.0;Highly Urban/ Urban;2022-01-16 22:31:15;complet;dev_integral;331.33
988268810;F;1942-08-24;0;2;60448;Private;Sports Car;no;0;;Highly Urban/ Urban;2022-05-26 01:56:50;complet;dev_integral;317.67
144269185;M;1936-01-22;0;0;51121;Commercial;Pickup;yes;0;1.0;Highly Urban/ Urban;2022-03-24 15:49:56;complet;dev_express;284.35
987659359;M;1970-03-03;1;2;42332;Private;Sports Car;no;2;1.0;z_Highly Rural/ Rural;2022-04-20 06:44:39;complet;dev_express;253.11
925761189;M;1976-03-15;0;0;93491;Private;Pickup;yes;0;9.0;Highly Urban/ Urban;2022-05-11 12:25:23;complet;dev_integral;339.93
405470506;M;1968-11-11;0;0;40783;Commercial;Minivan;no;0;10.0;Highly Urban/ Urban;2022-01-13 05:16:18;complet;dev_express;281.02
52504510;F;1971-03-22;0;0;91428;Private;Minivan;yes;2;9.0;Highly Urban/ Urban;2022-03-21 21:34:02;complet;dev_express;272.42
317029629;F;1982-02-01;0;0;142545;Private;Minivan;no;0;11.0;z_Highly Rural/ Rural;2022-01-18 19:42:23;complet;dev_express;283.75
669900520;F;1956-12-15;0;0;52338;Commercial;z_SUV;no;1;1.0;Highly Urban/ Urban;2022-04-13 16:21:06;complet;dev_express;255.77
88757083;F;1947-01-15;0;0;;Commercial;Pickup;no;0;15.0;Highly Urban/ Urban;2022-04-24 13:56:48;complet;dev_express;271.82
610279903;M;1961-07-12;0;0;9444;Commercial;Pickup;no;4;7.0;Highly Urban/ Urban;2022-02-10 20:57:17;complet;dev_premium;516.61
457437019;F;1950-03-11;0;0;0;Private;Minivan;yes;0;1.0;z_Highly Rural/ Rural;2022-02-28 13:38:37;complet;dev_integral;288.49
612102043;M;1957-10-25;0;3;0;Private;Pickup;no;0;8.0;z_Highly Rural/ Rural;2022-02-05 23:52:53;complet;dev_express;254.9
280912778;M;1945-04-28;0;0;95892;Private;Pickup;no;1;9.0;Highly Urban/ Urban;2022-03-27 09:37:16;complet;dev_express;284.78
617988135;F;1987-07-14;0;0;;Private;z_SUV;no;2;7.0;z_Highly Rural/ Rural;2022-01-05 09:36:47;complet;dev_express;258.02
549927672;M;1968-05-12;0;0;59305;Private;Minivan;no;2;14.0;Highly Urban/ Urban;2022-05-03 13:03:51;complet;dev_express;254.61
371976627;M;1998-02-25;0;0;36950;Commercial;z_SUV;yes;0;1.0;Highly Urban/ Urban;2022-03-26 15:22:17;complet;dev_express;253.48
204049784;F;1942-10-25;0;0;26597;Commercial;Panel Truck;no;1;15.0;Highly Urban/ Urban;2022-01-31 22:44:49;complet;dev_express;263.71
642979407;F;1960-10-16;0;0;112819;Private;Minivan;no;1;20.0;Highly Urban/ Urban;2022-04-30 07:11:54;complet;dev_express;266.17
742285314;F;2022-06-26;0;1;96013;Commercial;Panel Truck;no;0;13.0;Highly Urban/ Urban;2022-02-04 16:10:20;complet;dev_premium;506.17
639146508;M;1943-02-18;0;4;40205;Private;Sports Car;no;4;9.0;z_Highly Rural/ Rural;2022-01-20 00:18:23;complet;dev_integral;301.22
274850342;F;1964-01-05;0;0;124833;Private;Minivan;yes;0;19.0;Highly Urban/ Urban;2022-03-22 00:59:26;complet;dev_integral;313.6
986607982;M;1951-09-13;0;4;0;Private;Sports Car;no;0;13.0;Highly Urban/ Urban;2022-05-31 06:29:01;complet;dev_premium;407.08
447408712;M;1982-09-11;0;0;;Commercial;Sports Car;no;4;1.0;Highly Urban/ Urban;2022-01-05 05:06:37;complet;dev_integral;297.81
832864413;F;1972-10-25;0;1;9761;Private;Sports Car;yes;10;0.0;Highly Urban/ Urban;2022-04-23 05:49:58;complet;dev_express;260.76
976037221;F;1992-01-22;0;0;82624;Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;2022-05-02 13:16:37;complet;dev_express;263.64
50270043;F;2012-03-22;1;2;46177;Commercial;Minivan;yes;0;10.0;Highly Urban/ Urban;2022-04-11 11:41:45;complet;dev_integral;283.95
853116074;M;1990-07-26;0;0;82231;Private;z_SUV;no;4;1.0;Highly Urban/ Urban;2022-02-04 15:17:12;complet;dev_express;276.46
950990439;F;1971-11-14;0;0;27381;Private;Minivan;no;0;1.0;z_Highly Rural/ Rural;2022-01-22 15:31:10;complet;dev_vip;791.88
863439012;M;1983-04-25;0;0;94062;Private;Minivan;yes;2;11.0;Highly Urban/ Urban;2022-03-18 16:21:30;complet;dev_express;266.13
476352722;F;1970-04-14;0;2;0;Private;Pickup;no;0;6.0;Highly Urban/ Urban;2022-02-08 16:14:23;complet;dev_integral;307.2
227625585;M;1999-02-03;2;4;5175;Commercial;z_SUV;no;0;8.0;z_Highly Rural/ Rural;2022-02-21 08:59:46;complet;dev_express;268.48
634343179;F;1998-04-20;0;0;107814;Commercial;Van;yes;2;;Highly Urban/ Urban;2022-01-13 01:41:47;complet;dev_integral;321.1
158916131;F;1994-02-21;1;1;63269;Private;Pickup;yes;0;11.0;Highly Urban/ Urban;2022-05-20 20:26:28;complet;dev_express;265.05
196187695;M;1951-09-14;0;2;42229;Commercial;Pickup;no;2;1.0;Highly Urban/ Urban;2022-02-19 12:40:40;complet;dev_express;257.78
787625629;F;2009-01-08;0;1;66296;Commercial;Pickup;yes;0;1.0;Highly Urban/ Urban;2022-04-13 06:07:12;complet;dev_premium;511.98
635649372;F;1971-05-27;0;0;51981;Commercial;z_SUV;no;0;8.0;z_Highly Rural/ Rural;2022-03-25 10:32:38;complet;dev_integral;328.69
78653569;F;1999-08-10;0;0;90934;Private;Sports Car;no;1;17.0;Highly Urban/ Urban;2022-05-08 03:44:39;complet;dev_express;259.8
397946751;M;1955-01-23;0;2;0;Commercial;z_SUV;no;3;8.0;Highly Urban/ Urban;2022-01-08 09:26:52;complet;dev_express;262.66
521036720;F;1942-01-11;0;0;0;Commercial;Pickup;yes;2;1.0;z_Highly Rural/ Rural;2022-02-20 21:02:08;complet;dev_integral;297.38
953200841;F;1979-11-05;0;0;109836;Commercial;Sports Car;no;1;6.0;Highly Urban/ Urban;2022-02-17 13:28:57;complet;dev_integral;310.32
674266132;M;1971-07-03;0;2;67168;Private;Minivan;no;0;9.0;Highly Urban/ Urban;2022-01-24 09:56:28;complet;dev_integral;339.93
342815012;F;1947-05-21;1;1;62894;Private;Sports Car;no;4;14.0;Highly Urban/ Urban;2022-05-23 04:04:41;complet;dev_integral;303.88
495762787;M;1955-08-12;0;0;66522;Commercial;z_SUV;no;0;11.0;Highly Urban/ Urban;2022-05-12 14:06:23;complet;dev_express;261.1
438426733;M;1940-12-09;1;2;72605;Private;z_SUV;no;0;6.0;Highly Urban/ Urban;2022-02-25 05:46:01;complet;dev_integral;288.18
